wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4953000
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4953000
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	311150	366712
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	5029200
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	5029200
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
080214-Intl-pol-frameworks-and-their-implications-for-Africa-ISS-workshop.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8280400	1647825
080214-Intl-pol-frameworks-and-their-implications-for-Africa-ISS-workshop.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1139825
080214-Intl-pol-frameworks-and-their-implications-for-Africa-ISS-workshop.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	4530725
080214-Intl-pol-frameworks-and-their-implications-for-Africa-ISS-workshop.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	7920037	4149725
080214-Intl-pol-frameworks-and-their-implications-for-Africa-ISS-workshop.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1139825
